Arquivo,Tipo,Data,Score_Mistral,Status,Clean_Text
Copom241-not20210922241.pdf,Ata COPOM,2021-09-22,0.6,SUCESSO,"rajetórias da taxa de juros e da inflação ao longo do horizonte relevante de política monetária. Em segundo lugar, simulações com trajetórias de elevação de juros que mantêm o ritmo atual de ajuste , mas consideram diferentes taxas terminais , 4 bcb.gov.br 241ª Reunião COPOM 21 e 22 de setembro sugerem que o atual ritmo de ajuste é suficiente para atingir patamar significativamente contracionista e garantir a convergência da inflação para a meta em 2022, mesmo considerando a assimetria no balanço de riscos . Finalmente, o peso de itens voláteis nas revisões das projeções de inflação de curto prazo e o ineditismo do processo de readequação econômica pós -pandemia reforçam o benefício de acum ular mais informações sobre o estado da economia e a persistência dos choques em vigor. 15. O Copom concluiu que , neste momento, a manutenç ão do atual ritmo de ajuste associada ao aumento da magnitude do ciclo de ajuste da política monetária para patamar significativamente contracionista é a estratégia mais apropriada para assegurar a convergência da inflação para as metas de 2022 e 2023. D) Decisão de política monetária 16. Considerando o cenário básico, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 1,00 ponto percentual, para 6,25% a.a. O Comitê entende que essa decisão reflete seu cenário básico e um balanço de riscos de variância maior do que a usual para a inflação prospectiva e é compatível com a convergência da inflação para as metas no horizonte relevante, que inclui o ano -calendário de 2022 e, em grau menor, o de 2023. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 17. O Copom considera que, no atual estágio do ciclo de elevação de juros, esse ritmo de ajuste é o mais adequado para garantir a convergência da inflação para a meta no horizonte relevante e, simultaneamente, permitir que o Comitê obtenha mais informações sobre o estado da economia e o grau de persistência dos choques. Neste momento, o cenário básico e o balanço de riscos do Copom indicam ser apropriado que o ciclo de aperto monetário avance no território contracionista. 18. Para a próxima reunião, o Comitê antevê outro ajuste da mesma magnitud e. O Copom enfatiza que os passos futuros da política monetária poderão ser ajustados para assegurar o cumprimento da meta de inflação e dependerão da evolução da atividade econômica, do balanço de riscos e das projeções e expectativas de inflação para o horizonte relevante da política monetária. 19. Votaram por essa decisão os seguintes membros do Comitê: Roberto Oliveira Campos Neto (presidente), Bruno Serra Fernandes , Carolina de Assis Barros, Fabio Kanczuk, Fernanda Magalhães Rumenos Guardado , João Manoel Pinho de Mello, Maurício Costa de Moura, Otávio Ribeiro Damaso e Paulo Sérgio Neves de Souza. 5 bcb.gov.br"
Copom242-not20211027242.pdf,Ata COPOM,2021-10-27,-0.8,SUCESSO,"nte mais contracionista do que o utilizado no cenário básico. 14. Diante desse resultado, o Copom avaliou o ritmo apropriado de elevação dos juros. Para tal, analisou a convergência da inflação para as metas utilizando simulações com diferentes trajetórias de política monetária , sob diferentes cenários alternativos. O Comitê observou que, neste período do ano, choques nos preços das commodities em reais já têm efeito direto na inflação de 2022, elevando a volatilidade dessas projeções. Apesar disso, o Comitê entende que um processo de desancorarem de expectativas pode gerar elevados custos econômicos de longo prazo, motivando o Copom a escolher uma trajetória de elevação de juros compatível com a convergência da inflação para a meta ainda em 2022. 15. O Comitê avaliou, inclusive, cenários com ritmos de ajuste maiores do que 1,50 ponto percentual. Prevaleceu, no entanto, a visão de que trajetórias de aper to d a política monetária com passos de 1,50 ponto percentual, considerando taxas terminais diferentes, são consistentes, neste momento, com a convergência da inflação para a meta em 2022, mesmo considerando a atual assimetria no balanço de riscos. 242ª Reunião COPOM 26 e 27 de outubro 5 bcb.gov.br D) Decisão de política monetária 16. Considerando o cenário básico, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 1,50 ponto percentual, para 7,75% a.a. O Comitê entende que essa decisão reflete seu cenário básico e um balanço de riscos de variância maior do que a usual para a inflação prospectiva e é compatível com a convergência da inflação para as metas no horizonte relevante, que inclui os anos-calendário de 2022 e 2023. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 17. O Copom considera que, diante da deterioração no balanço de riscos e do aumento de suas projeções, esse ritmo de ajuste é o mais adequado para garantir a convergência da inflação para as metas no horizonte relevante. Neste momento, o cenário básico e o balanço de riscos do Copom indicam ser apropriado que o ciclo de aperto monetário avance ainda mais no território contracionista. 18. Para a próxima reunião, o Comitê antevê outro ajuste da mesma magnitude. O Copom enfatiza que os passos futuros da política monetária poderão ser ajustados para assegurar o cumprimento da meta de inflação e dependerão da evolução da atividade econômica, do balanço de riscos e das projeções e expectativas de inflação para o horizonte relevante da política monetária. 19. Votaram por essa decisão os seguintes membros do Comitê: Roberto Oliveira Campos Ne to (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Fabio Kanczuk, Fernanda Magalhães Rumenos Guardado, João Manoel Pinho de Mello, Maurício Costa de Moura, Otávio Ribeiro Damaso e Paulo Sérgio Neves de Souza."
Copom243-not20211208243.pdf,Ata COPOM,2021-12-08,0.25,SUCESSO,"ções se encontram acima da meta tanto para 2022 como para 2023. Diante desse resultado, o Copom concluiu que o ciclo de aperto monetário deverá ser mais contracionista do que o utilizado no cenário básico por todo o horizonte relevante. 14. A seguir, o Copom avaliou o ritmo apropriado de elevação dos juros. Para tal, analisou suas projeções de inflação utilizando simulações com trajetórias de política monetária com diferentes taxas terminais, sob diversos cenários alternativos. O Comitê também comparou cenários envolvendo ritmos de ajuste maiores do que o de 1,50 ponto percentual com cenários em que a taxa de juros permanece elevada por período mais longo do que a implícita no cenário básico. 15. Com base nesses resultados, os membros do Copom debateram a estratégia mais apropriada. Conclui u-se que o ritmo de ajuste de 1,50 ponto percentual , neste momento, é adequado para atingir, ao longo do ciclo de aperto monetário, um patamar suficientemente contracionista para não s omente garantir a convergência da inflação ao longo do horizonte relevante, mas também consolidar a ancoragem das expectativas de prazos mais longos. D) Decisão de política monetária 16. Considerando o cenário básico, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 1,50 ponto percentual, para 9,25% a.a. O Comitê entende que essa decisão 243ª Reunião COPOM 7 e 8 de dezembro 5 bcb.gov.br reflete seu cenário básico e um balanço de riscos de variância maior do que a usual para a inflação prospectiva e é compatível com a convergência da inflação para as metas ao longo do horizonte relevante, que inclui os anos -calendário de 2022 e 2023. Sem prejuízo de seu o bjetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 17. O Copom considera que, diante do aumento de suas projeções e do risco de desancoragem das expectativas para prazos mais longos, é apropriado que o ciclo de aperto monetário avance significativamente em território contracionista. O Comitê irá perseverar em sua estratégia até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. 18. Para a próxima reunião, o Comitê antevê outro ajuste da mesma magnitude. O Copom enfatiza que os passos futuros da política monetária poderão ser ajustados para assegurar a convergência da inflação para suas metas, e dependerão da evolução da atividade econômica, do balanço de riscos e das projeções e expectativas de inflação para o horizonte relevante da política monetária. 19. Votaram por essa decisão os seguintes membros do Comitê: Roberto Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Fabio Kanczuk, Fernanda Magalhães Rumenos Guardado, João Manoel Pinho de Mello, Maurício Costa de Moura, Otávio Ribeiro Damaso e Paulo Sérgio Neves de Souza."
Copom244-not20220202244.pdf,Ata COPOM,2022-02-02,0.65,SUCESSO,"tmos de ajuste e duração do aperto monetário. Vale notar que os cenários considerados , consistentes com a convergência da inflação para suas metas, pressupunham trajetória da taxa de juros superior à s utilizadas no cenário de referência. 16. Com base nesses resultados, os membros do Copom debateram a estratégia mais apropriada. Concluiu- se que u m novo ajuste de 1,50 ponto percentual, seguido de ajustes adicionais em ritmo menor nas próximas reuniões, é a estratégia mais adequada para atingir aperto monetário suficiente e garantir a convergência da inflação ao longo do horizonte relevante , assim c omo a ancoragem das expectativas de prazos mais longos. 244ª Reunião COPOM 1º e 2 de fevereiro 5 bcb.gov.br 17. Finalmente, a incerteza particularmente elevada sobre preços de importante s ativos e commodities, assim como o estágio do ciclo, fez o Comitê considerar mais adequado, neste momento, não sinalizar a magnitude dos seus próximos ajustes. D) Decisão de política monetária 18. Considerando o cenário de referência , o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 1,50 ponto percentual, para 10,75% a.a. O Comitê entende que essa decisão reflete seu cenário de referência e um balanço de riscos de variância maior do que a usual para a inflação prospectiva e é compatível com a convergência da inflação para as metas ao longo do horizonte relevante, que inclui os anos-calendário de 2022 e, em grau maior, de 2023. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 19. O Copom considera que, diante do aumento de suas projeções e do risco de desancoragem das expectativas para prazos mais longos, é apropriado que o ciclo de aperto monetário avance significativamente em território contracionista. O Comitê enfatiza que irá perseverar em sua estratégia até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. 20. Em relação aos seus próximos passos, o Comitê antevê como mais adequada, neste momento, a redução do ritmo de ajuste da taxa básica de juros. Essa sinalização reflete o estágio do ciclo de aperto, cujos efeitos cumulativos se manifestarão ao longo do horizonte relevante. O Copom enfatiza que os passos futuros da política monetária poderão ser ajustados para assegurar a convergência da inflação para suas metas, e dependerão da evolução da atividade econômica, do balanço de riscos e das projeções e expectativas de inflação para o horizonte relevante da política monetária. 21. Votaram por essa decisão os seguintes membros do Comitê: Roberto Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Fernanda Magalhães Rumenos Guardado, João Manoel Pinho de Mello, Maurício Costa de Moura, Otávio Ribeiro Damaso e Paulo Sérgio Neves de Souza."
Copom245-not20220316245.pdf,Ata COPOM,2022-03-16,0.85,SUCESSO,"ajuste de 1, 00 ponto percentual, seguido de ajuste adicional de mesma magnitude, é a estratégia mais adequada para atingir aperto monetário suficiente e garantir a convergência da inflação ao longo do horizonte relevante, assim como a ancoragem das expectativas de prazos mais longos. Entretanto, o Comitê reconhece o cenário desafiador para a convergência da inflação para suas metas e reforça que estará pronto para ajustar o tamanho do ciclo de aperto monetário, caso o cenário evolua desfavoravelmente. D) Decisão de política monetária 21. Considerando o s cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 1,00 ponto percentual, para 11 ,75% a.a. O Comitê entende que essa decisão reflete a incerteza ao redor de seus cenários e um balanço de riscos com variância ainda maior do que a usual para a inflação prospectiva, e é compatível com a convergência da inflação para as metas ao longo do horizonte relevante, que inclui os anos -calendário de 2022 e, principalmente, o de 2023. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 22. O Copom considera que, diante de suas projeções e do risco de desancoragem das expectativas para prazos mais longos, é apropriado que o ciclo de aperto monetário continue avançando significativamente em território ainda mais contracionista. 245ª Reunião COPOM 15 e 16 de março 6 bcb.gov.br 23. A atuação do Comitê visa combater os impactos secundários do atual choque de oferta em diversas commodities , que se manifestam de maneira defasada na inflação. As atuais projeções indicam que o ciclo de juros nos cenários avaliados é suficiente para a convergência da inflação para patamar em torno da meta ao longo do horizonte relevante. O Copom avalia que o momento exige serenidade para avaliação da extensão e duração dos atuais choques. Caso esses se provem mais persistentes ou maiores que o antecipado, o Comitê estará pronto para ajustar o tamanho do ciclo de aperto monetário. O Comitê enfatiza que irá perseverar em sua estratégia até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. 24. Para a próxima reunião, o Comitê antevê outro ajuste da mesma magnitude . O Copom enfatiza que os passos futuros da política monetária poderão ser ajustados para assegurar a convergência da inflação para suas metas, e dependerão da evolução da atividade econômica, do balanço de riscos e das projeções e expectativas de inflação para o horizonte relevante da política monetária. 25. Votaram por essa decisão os seguintes membros do Comitê: Roberto Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso e Paulo Sérgio Neves de Souza."
Copom246-not20220504246.pdf,Ata COPOM,2022-05-04,0.25,SUCESSO,", o Comitê notou que ocorreu deterioração marginal tanto na dinâmica inflacionária de curto prazo quanto em suas projeções mais longas, ainda que o cenário esteja cercado de incerteza e volatilidade acima do usual. 15. O Copom então debateu as opções de política monetária para esta reunião. Concluiu-se que um novo ajuste de 1,00 ponto percentual era apropriado. 16. Os membros do Copom discutiram a sinalização futura de política monetária. O Comitê optou, então, por sinalizar, como provável, uma extensão do ciclo, com um ajuste de menor magnitude na próxima reunião. Tal estratégia foi considerada a mais adequada para garantir a convergência da inflação ao longo do horizonte relevante, assim como a ancoragem das expectativas de prazos mais longos, ao mesmo tempo que reflete o aperto monetário já empreendido, reforça a postura de cautela da política monetária e ressalta a incerteza do cenário. D) Decisão de política monetária 17. Considerando os cenários avaliados , o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 1,00 ponto percentual, para 12,75% a.a. O Comitê entende que essa decisão reflete a incerteza ao redor de seus cenários e um balanço de riscos com variância ainda maior do que a usual para a inflação prospectiva, e é compatível com a convergência da inflação para as metas ao longo do horizonte relevante, que inclui o ano -calendário de 2023. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 18. O Copom considera que, diante de suas projeções e do risco de de sancoragem das expectativas para prazos mais longos, é apropriado que o ciclo de aperto monetário continue avançando significativamente em território ainda mais contracionista. O Comitê enfatiza que irá perseverar em sua estratégia até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. 19. Para a próxima reunião, o Comitê antevê como provável uma extensão do ciclo com um ajuste de menor magnitude. O Comitê nota que a elevada incerteza da atual conjuntura, além do estágio avançado do ciclo de ajuste e seus impactos ainda por serem observados, demandam cautela adicional em sua atuação. O Copom enfatiza que os passos futuros da política monetária poderão ser ajustados para assegurar a convergência da inflação para suas metas e dependerão da evolução da atividade econômica, do balanço de riscos e das projeções e expectativas de inflação para o horizonte relevante da política monetária. 20. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso, Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
Copom247-not20220615247.pdf,Ata COPOM,2022-06-15,0.25,SUCESSO," que, considerando suas defasagens, deve impactar a economia mais fortemente a partir do segundo semestre deste ano. 18. O Copom debateu a sinalização para a próxima reunião. Dad a a persistência dos choques recentes, o Comitê avaliou que somente a perspectiva de manutenção da taxa básica de juros por um período suficientemente longo não asseguraria, neste momento, a convergência da inflação para o redor da meta no horizonte relevante . O Comitê optou então, por sinalizar, um novo ajuste de igual ou menor magnitude. Essa estratégia foi considerada a mais adequada para garantir a convergência da inflação ao longo do horizonte relevante, assim como a ancoragem das expectativas de prazos mais longos, ao mesmo tempo que reflete o aperto monetário já empreendido, reforça a postura de cautela da política monetária e ressalta a incerteza do cenário. D) Decisão de política monetária 19. Considerando os cenários avaliados , o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 0,50 ponto percentual, para 13,25% a.a. O Comitê entende que essa decisão reflete a incerteza ao redor de seus cenários e um balanço de riscos com variância ainda maior do que a usual para a inflação prospectiva, e é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano-calendário de 2023. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 20. O Copom considera que, diante de suas projeções e do risco de desancoragem das expectativas para prazos mais longos, é apropriado que o ciclo de aperto monetário continue avançando significativamente em terri tório ainda mais contracionista. O Comitê enfatiza que irá perseverar em sua estratégia até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. 247ª Reunião COPOM 14 e 15 de junho 6 bcb.gov.br 21. Para a próxima reunião, o Comitê antevê um novo ajuste, de igual ou menor magnitude. O Comitê nota que a crescente incerteza da atual conjuntura, aliada ao estágio avançado do ciclo de ajuste e seus impactos ainda por serem observados, demanda cautela adicional em sua atuação. O Copom enfatiza que os passos futuros da política monetária poderão ser ajustados para assegurar a convergência da inflação para suas metas, e dependerão da evolução da atividade econômica, do balanço de riscos e das projeções e expectativas de inflação para o horiz onte relevante da política monetária. 22. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso, Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
Copom248-not20220803248.pdf,Ata COPOM,2022-08-03,-0.85,SUCESSO," significativamente contracionista da política monetária, que, considerand o suas defasagens, deve impactar a economia 248ª Reunião COPOM 2 e 3 de agosto 6 bcb.gov.br mais fortemente a partir do segundo semestre deste ano. 20. O Comitê optou por sinalizar que avaliará a necessidade de um ajuste residual , de menor magnitude, na próxima reunião, com o objetivo de trazer a inflação para o redor da meta no horizonte relevante. Além disso, dada a persistência dos choques recentes, o Comitê seguirá vigilante e avaliará se somente a perspectiva de manutenção da taxa básica de juros por um período suficientemente longo assegurará tal convergência. Essa estratégia foi considerada a mais adequada para garantir a convergência da inflação ao longo do horizonte relevante, assim como a ancoragem das expectativas de prazos mais longos, ao mesmo tempo que reflete o aperto monetário já empreendido, reforça a postura de cautela da política monetária e ressalta a incerteza do cenário. D) Decisão de política monetária 21. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa b ásica de juros em 0,50 ponto percentual, para 13,75% a.a. O Comitê entende que essa decisão reflete a incerteza ao redor de seus cenários e um balanço de riscos com variância ainda maior do que a usual para a inflação prospectiva, e é compatível com a estr atégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2023 e, em grau menor, o de 2024. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 22. O Copom considera que, diante de suas projeções e do risco de desancoragem das expectativas para prazos mais longos, é apropriado que o ciclo de aperto monetário continue avançando significativamente em território ainda mais contracionista. O Comitê enfatiza que irá perseverar em sua estratégia até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. 23. O Comitê ava liará a necessidade de um ajuste residual, de menor magnitude, em sua próxima reunião. O Copom enfatiza que seguirá vigilante e que os passos futuros da política monetária poderão ser ajustados para assegurar a convergência da inflação para suas metas. Not a ainda que a incerteza da atual conjuntura, tanto doméstica quanto global, aliada ao estágio avançado do ciclo de ajuste e seus impactos acumulados ainda por serem observados, demanda cautela adicional em sua atuação. 24. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso, Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
Copom249-not20220921249.pdf,Ata COPOM,2022-09-21,-0.3,SUCESSO," da política monetária já em território significativamente contracionista, era apropriado manter a taxa de juros no patamar de 13,75 % a.a. O Comitê reforçou que é necessário manter a vigilância , avaliando se a estratégia de manutenção da taxa básica de juros por um período suficientemente prolongado será capaz de assegurar a convergência da inflação. 20. Dois membros do comitê votaram por uma elevação residual de 0,25 ponto percentual na taxa básica de juros. Esses membros argum entaram que a alta adicional fortaleceria a mensagem de comprometimento do Comitê com sua estratégia, diante da elevação das expectativas de inflação e da projeção no cenário de referência para o ano de 2024, em ambiente de incerteza sobre o nível do hiato do produto e a dinâmica da atividade . Esses membros avaliam que os riscos de alta elencados no balanço de riscos podem ter impactos mais duradouros caso se materializem, e sugerem cautela adicional na avaliação das projeções do cenário de referência para o ano de 2024 . 21. O Comitê , por unanimidade, reforça que irá perseverar até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. O Comitê enfatiza que não hesitará em retomar o ciclo de ajuste caso o processo de desinflação não transcorra como esperado. D) Decisão de política monetária 22. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 13,75% a.a. O Comitê entende que essa decisão reflete a incerteza ao redor de seus cenários e um balanço de riscos com variância ainda maior do que a usual para a inflação prospectiva, e é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o ano de 2023 e, em grau menor, o de 2024. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômi ca e fomento do pleno emprego. 23. O Comitê se manterá vigilante, avaliando se a estratégia de manutenção da taxa básica de juros por período suficientemente prolongado será capaz de assegurar a convergência da inflação. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. O Comitê enfatiza que os passos futuros da política monetária poderão ser ajustados e não hesitará em retomar o ciclo de a juste caso o processo de desinflação não transcorra como esperado. 24. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Diogo Abry Guillen, Maurício Costa d e Moura, Otávio Ribeiro Damaso e Paulo Sérgio Neves de Souza. Os seguintes membros votaram por uma elevação residual de 0 ,25 ponto percentual: Fernanda Magalhães Rumenos Guardado e Renato Dias de Brito Gomes."
Copom250-not20221026250.pdf,Ata COPOM,2022-10-26,0.35,SUCESSO,"eção, um aumento da ociosidade ao longo do horizonte de política monetária , como reflexo do ajuste monetário empreendido nos últimos trimestres. Por fim, o Comitê segue acompanhando, com especial atenção, a evolução da inflação de serviços, que depende tanto da inércia inflacionária quanto do hiato do produto , e cuja trajetória ficará mais clara ao longo do tempo. 17. O Copom optou pela manutenção da taxa de juros , reforçando a necessidade de avaliação, ao longo do tempo, dos impactos acumulados a serem observados do intenso e tempestivo ciclo de política monetária já empreendido. Assim, o Comitê avaliou que, diante dos dados divulgados, projeções, expectativas de inflação, balanço de riscos e defasagens dos efeitos da política monetária já em território significativamente contracionista, era apropriado manter a taxa de juros no patamar de 13,75 % a.a . O Comitê reforçou que é necessário manter a vigilância, avaliando se a estratégia de manutenção da taxa básica de juros por um período suficientemente prolongado será capaz de assegurar a convergência da inflação. 18. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. O Comitê enfatiza que não hesitará em retomar o ciclo de ajuste caso o processo de desinflação não transcorra como esperado. 250ª Reunião COPOM 25 e 26 de outubro 6 bcb.gov.br D) Decisão de política monetária 19. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 13,75% a.a. O Comitê entende que essa decisão reflete a inc erteza ao redor de seus cenários e um balanço de riscos com variância ainda maior do que a usual para a inflação prospectiva, e é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui os anos de 2023 e de 2024. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 20. O Comitê se manterá vigilante, avaliando se a estratégia de manutenção da taxa básica de juros por período suficientemente prolongado será capaz de assegurar a convergência da inflação. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinfla ção como também a ancoragem das expectativas em torno de suas metas. O Comitê enfatiza que os passos futuros da política monetária poderão ser ajustados e não hesitará em retomar o ciclo de ajuste caso o processo de desinflação não transcorra como esperado. 21. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Otávio Ribeiro Damaso, Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
Copom251-not20221207251.pdf,Ata COPOM,2022-12-07,0.25,SUCESSO,"A inflação de serviços ap resentou alguma moderação, mas segue em níveis elevados, e o Comitê avalia que o processo de desinflação de tal componente ficará mais claro ao longo do tempo. Por fim, com relação ao hiato do produto , o Comitê observou uma redução no grau de ociosidade no terceiro trimestre , em função de revisões de dados e divulgações de variáveis domésticas, mas avalia que o hiato deve abrir ao longo do horizonte relevante. 19. O Copom optou pela manutenção da taxa de juros , reforçando a necessidade de avaliação, ao longo do tempo, dos impactos acumulados a serem observados do intenso e tempestivo ciclo de política monetária já empreendido. Assim, o Comitê avaliou que, diante dos dados divulgados, projeções, expectativas de inflação, balanço de riscos e defasagens dos efeitos da política monetária já em território significativamente contracionista, era apropriado manter a taxa de juros no patamar de 13,75 % a.a . O Comitê reforçou que é necessário manter a vigilância , avaliando se a estratégia de manutenção da taxa básica de juros por um período suficientemente prolongado será capaz de assegurar a convergência da inflação. 20. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinflação como também a ancoragem das expectativas em torno de suas metas. O Comitê enfatiza que não hesitará em retomar o ciclo de ajuste caso o processo de desinflação não transcorra como esperado. D) Decisão de política monetária 21. Considerando os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu manter a taxa básica de juros em 13,75% a.a. O Comitê entende que essa decisão reflete a incerteza ao redor de seus cenários e um balanço de riscos com variância ainda maior do que a usual para a inflação prospectiva, e é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante, que inclui o s anos de 2023 e de 2024. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 22. O Comitê se manterá vigilante, avaliando se a estratégia de manutenção da taxa básica de juros por período suficientemente prolongado será capaz de assegurar a convergência da inflação. O Comitê reforça que irá perseverar até que se consolide não apenas o processo de desinfla ção como também a ancoragem das expectativas em torno de suas metas. O Comitê enfatiza que os passos futuros da política monetária poderão ser ajustados e não hesitará em retomar o ciclo de ajuste caso o processo de desinflação não transcorra como esperado. 23. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Bruno Serra Fernandes, Carolina de Assis Barros, Diogo Abry Guillen, Fernanda Magalhães Rumenos Guardado, Maurício Costa de Moura, Paulo Sérgio Neves de Souza e Renato Dias de Brito Gomes."
